id,medicament_id,indication
35132,6895,"Infarctus du myocarde en cas de syndrome coronaire aigu sans sus-décalage ST, trt prév assoc (de l')"
35133,6895,"Prévention d'accident cardiovasculaire maj en cas d'IDM lors d'interv coronaire percutané, trt assoc"
35134,6896,"Infarctus du myocarde en cas de syndrome coronaire aigu sans sus-décalage ST, trt prév assoc (de l')"
35135,6896,"Prévention d'accident cardiovasculaire maj en cas d'IDM lors d'interv coronaire percutané, trt assoc"
35136,6897,Ce médicament est un bronchodilatateur de longue durée d'action qui appartient à la famille des anticholinergiques (atropiniques). Il agit localement contre la contraction anormale des muscles de la paroi des bronches. Son action est rapide (quelques minutes) et se poursuit plusieurs jours.
35137,6897,"Il est utilisé dans le traitement continu de la bronchite chronique de type obstructif (BPCO), c'est-à-dire associée à un rétrécissement du diamètre des bronches."
35138,6897,"BPCO, traitement symptomatique continu (de la)"
35139,6898,Ce médicament est un bronchodilatateur de longue durée d'action qui appartient à la famille des anticholinergiques (atropiniques). Il agit localement contre la contraction anormale des muscles de la paroi des bronches. Son action est rapide (quelques minutes) et se poursuit plusieurs jours.
35140,6898,"Il est utilisé dans le traitement continu de la bronchite chronique de type obstructif (BPCO), c'est-à-dire associée à un rétrécissement du diamètre des bronches."
35141,6898,"BPCO, traitement symptomatique continu (de la)"
35142,6899,Ce médicament est un antidiarrhéique qui agit en réduisant les sécrétions intestinales.
35143,6899,"Il est utilisé dans le traitement symptomatique des diarrhées aiguës, en complément des mesures diététiques."
35144,6899,"Diarrhée aiguë, traitement symptomatique (de la)"
35145,6900,Ce médicament est un antidiarrhéique qui agit en réduisant les sécrétions intestinales.
35146,6900,"Il est utilisé dans le traitement symptomatique de courte durée des diarrhées aiguës de l'adulte, en complément des mesures diététiques."
35147,6900,"Diarrhée aiguë, traitement symptomatique (de la)"
35148,6901,Ce collyre bêtabloquant a la propriété de diminuer la pression des liquides contenus dans l'œil (tension intraoculaire).
35149,6901,"Il est utilisé dans le traitement des maladies dues à un excès de tension intraoculaire, et notamment du glaucome à angle ouvert."
35150,6901,Glaucome chronique
35151,6901,Hypertonie oculaire
35152,6902,Ce collyre bêtabloquant a la propriété de diminuer la pression des liquides contenus dans l'œil (tension intraoculaire).
35153,6902,"Il est utilisé dans le traitement des maladies dues à un excès de tension intraoculaire, et notamment du glaucome à angle ouvert."
35154,6902,Glaucome chronique
35155,6902,Hypertonie oculaire
35156,6903,Ce médicament est un antidiarrhéique qui agit en réduisant les sécrétions intestinales.
35157,6903,"Il est utilisé dans le traitement symptomatique des diarrhées aiguës, en complément des mesures diététiques."
35158,6903,"Diarrhée aiguë, traitement symptomatique (de la)"
35159,6904,Ce collyre bêtabloquant a la propriété de diminuer la pression des liquides contenus dans l'œil (tension intraoculaire).
35160,6904,"Il est utilisé dans le traitement des maladies dues à un excès de tension intraoculaire, et notamment du glaucome à angle ouvert."
35161,6904,Glaucome chronique
35162,6904,Hypertonie oculaire
35163,6905,Ce collyre bêtabloquant a la propriété de diminuer la pression des liquides contenus dans l'œil (tension intraoculaire).
35164,6905,"Il est utilisé dans le traitement des maladies dues à un excès de tension intraoculaire, et notamment du glaucome à angle ouvert."
35165,6905,Glaucome chronique
35166,6905,Hypertonie oculaire
35167,6906,Ce sirop contient un extrait de plante à visée expectorante et adoucissante.
35168,6906,Il est traditionnellement utilisé pour faciliter l'expectoration en cas de toux grasse associée à un rhume.
35169,6906,"Toux productive, traitement phytothérapique (de la)"
35170,6907,"Ce médicament contient du fer, élément minéral essentiel au fonctionnement de l'organisme. Le fer est nécessaire à la formation de l'hémoglobine, contenue dans les globules rouges, qui assure le transport de l'oxygène dans le sang."
35171,6907,Il est utilisé dans le traitement des carences en fer responsables de certaines formes d'anémies. Il est également utilisé pour prévenir cette carence chez la femme enceinte lorsque les apports alimentaires sont insuffisants.
35172,6907,Anémie ferriprive
35173,6907,"Carence en fer chez la femme enceinte, traitement préventif (de la)"
35174,6908,Ce médicament contient un composant homéopathique.
35175,6908,Il est traditionnellement utilisé dans le traitement homéopathique dans les troubles mineurs du sommeil et de l'anxiété légère.
35176,6908,"Anxiété, traitement homéopathique (de l')"
35177,6908,"Sommeil, troubles légers (du), traitement homéopathique (des)"
35178,6909,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment le cœur, les vaisseaux et les bronches."
35179,6909,le traitement de l'hypertension artérielle ;
35180,6909,la prévention des crises d'angine de poitrine et les suites d'infarctus du myocarde.
35181,6909,"Angor d'effort, traitement préventif (de l')"
35182,6909,Hypertension artérielle
35183,6909,"Infarctus du myocarde, traitement préventif des récidives (de l')"
35184,6910,Ce médicament est un vasodilatateur qui appartient à la famille des inhibiteurs calciques. Il augmente la circulation du sang dans les artères coronaires et améliore ainsi l'apport d'oxygène au cœur
35185,6910,Il est utilisé dans le traitement préventif des crises d'angine de poitrine.
35186,6910,"Ischémie myocardique sous anesthésie générale chez les coronariens, traitement préventif (de l')"
35187,6910,Tachycardie supraventriculaire paroxystique
35188,6910,"Angor d'effort, traitement préventif (de l')"
35189,6910,"Angor de Prinzmetal, traitement préventif (de l')"
35190,6910,"Angor spontané, traitement préventif (de l')"
35191,6910,"Angor, traitement préventif (de l')"
35192,6911,"Ce médicament est un anti-inflammatoire non stéroïdien (AINS). Il lutte contre l'inflammation et la douleur, fait baisser la fièvre et fluidifie le sang."
35193,6911,dans le traitement au long cours des rhumatismes inflammatoires (notamment polyarthrite rhumatoïde et spondylarthrite ankylosante) et des arthroses douloureuses ;
35194,6911,"dans le traitement de courte durée des poussées d'arthrose, des tendinites, des lombalgies, des sciatiques, des cruralgies et des douleurs faisant suite à un traumatisme de l'appareil locomoteur."
35195,6911,"Affection aiguë post-traumatique de l'appareil locomoteur, traitement symptomatique (de l')"
35196,6911,"Arthrose douloureuse et invalidante, traitement au long cours (de l')"
35197,6911,"Arthrose, traitement des poussées aiguës (d')"
35198,6911,"Lombalgie, traitement des poussées (de)"
35199,6911,"Radiculalgie, traitement des poussées (de)"
35200,6911,"Rhumatisme abarticulaire, traitement des poussées (de)"
35201,6911,"Rhumatisme inflammatoire chronique, traitement au long cours (du)"
35202,6912,Ce collyre bêtabloquant a la propriété de diminuer la pression des liquides contenus dans l'œil (tension intraoculaire). Il ne contient pas de conservateur : une membrane située dans le flacon retient d'éventuelles bactéries qui pourraient contaminer le collyre.
35203,6912,"Il est utilisé dans le traitement des maladies dues à un excès de tension intraoculaire, et notamment du glaucome à angle ouvert."
35204,6912,Glaucome chronique
35205,6912,Hypertonie oculaire
35206,6913,"Ce médicament est un antimigraineux de la famille des triptans. Il a un effet vasoconstricteur, qui agit essentiellement sur les vaisseaux crâniens."
35207,6913,Il est utilisé dans le traitement de la crise de migraine.
35208,6913,"Migraine, traitement de la crise (de)"
35209,6915,"Infection compliquée de la peau et des tissus mous, traitement de 2e intention (de l')"
35210,6915,"Infection intra-abdominale compliquée, traitement de 2e intention (de l')"
35211,6916,"Infection compliquée de la peau et des tissus mous, traitement de 2e intention (de l')"
35212,6916,"Infection intra-abdominale compliquée, traitement de 2e intention (de l')"
35213,6917,"Infection compliquée de la peau et des tissus mous, traitement de 2e intention (de l')"
35214,6917,"Infection intra-abdominale compliquée, traitement de 2e intention (de l')"
35215,6918,Ce médicament contient un antibiotique qui appartient à la famille des pénicillines. L'adjonction de cilastatine permet d'empêcher la destruction de la substance antibiotique par les enzymes du rein.
35216,6918,"Il est utilisé dans le traitement des infections sévères, notamment des endocardites bactériennes, des septicémies, des infections digestives, biliaires, articulaires, respiratoires, urinaires, génitales et des infections de la peau et des os."
35217,6918,Bactériémie
35218,6918,"Episode fébrile chez le patient neutropénique, traitement antibiotique probabiliste (de l')"
35219,6918,Infection intra et post-partum
35220,6918,Infection intra-abdominale compliquée
35221,6918,Infection sévère de la peau et des tissus mous
35222,6918,Infection urinaire compliquée
35223,6918,Pneumopathie acquise sous ventilation mécanique
35224,6918,Pneumopathie aiguë sévère
35225,6918,Pneumopathie nosocomiale
35226,6919,C'est un fluidifiant du sang qui appartient à la famille des antiagrégants plaquettaires.
35227,6919,"après un accident vasculaire cérébral dû à l'athérosclérose,"
35228,6919,chez les malades atteints d'artérite des membres inférieurs.
35229,6919,Il est également utilisé dans la prévention de l'obstruction des endoprothèses coronaires (stent).
35230,6919,"Accident thromboembolique artériel chez l'artéritique, traitement préventif (de l')"
35231,6919,"Accident thromboembolique artériel, traitement préventif des récidives (de l')"
35232,6919,"Thrombose itérative des abords artérioveineux en hémodialyse chronique, traitement préventif (de la)"
35233,6919,"Thrombose subaiguë sur endoprothèse coronaire, traitement préventif (de la)"
35234,6920,C'est un fluidifiant du sang qui appartient à la famille des antiagrégants plaquettaires.
35235,6920,"après un accident vasculaire cérébral dû à l'athérosclérose,"
35236,6920,chez les malades atteints d'artérite des membres inférieurs.
35237,6920,Il est également utilisé dans la prévention de l'obstruction des endoprothèses coronaires (stent).
35238,6920,"Accident thromboembolique artériel chez l'artéritique, traitement préventif (de l')"
35239,6920,"Accident thromboembolique artériel, traitement préventif des récidives (de l')"
35240,6920,"Thrombose itérative des abords artérioveineux en hémodialyse chronique, traitement préventif (de la)"
35241,6920,"Thrombose subaiguë sur endoprothèse coronaire, traitement préventif (de la)"
35242,6921,"Ce médicament est un fluidifiant du sang qui appartient à la famille des antiagrégants plaquettaires. Associé à l'aspirine, il permet de diminuer le risque de récidive d'infarctus du myocarde, d'accident vasculaire cérébral ou d'autres accidents cardiovasculaires, chez des patients ayant eu une crise cardiaque ou souffrant d'angine de poitrine grave."
35243,6921,"Il est utilisé, en association avec l'aspirine, dans la prévention des complications cardiovasculaires de l'athérosclérose à la suite d'un syndrome coronarien aigu ou d'un infarctus du myocarde."
35244,6921,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35245,6921,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35246,6922,Ce vaccin contient des virus inactivés (tués). Ils ne contient aucun germe vivant.
35247,6922,Il est utilisé dans la prévention de la méningo-encéphalite transmise par les tiques chez les enfants de 1 à 15 ans révolus (dose Enfant) et chez les sujets de plus de 16 ans (dose Adulte).
35248,6922,"Méningo-encéphalite à tiques, vaccin (contre la)"
35249,6923,"Ce médicament est un fluidifiant du sang qui appartient à la famille des antiagrégants plaquettaires. Associé à l'aspirine, il permet de diminuer le risque de récidive d'infarctus du myocarde, d'accident vasculaire cérébral ou d'autres accidents cardiovasculaires, chez des patients ayant eu une crise cardiaque ou souffrant d'angine de poitrine grave."
35250,6923,"Il est utilisé, en association avec l'aspirine, dans la prévention des complications cardiovasculaires de l'athérosclérose à la suite d'un syndrome coronarien aigu ou d'un infarctus du myocarde."
35251,6923,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35252,6923,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35253,6924,"Ce médicament est un fluidifiant du sang qui appartient à la famille des antiagrégants plaquettaires. Associé à l'aspirine, il permet de diminuer le risque de récidive d'infarctus du myocarde, d'accident vasculaire cérébral ou d'autres accidents cardiovasculaires, chez des patients ayant eu une crise cardiaque ou souffrant d'angine de poitrine grave."
35254,6924,"Il est utilisé, en association avec l'aspirine, dans la prévention des complications cardiovasculaires de l'athérosclérose à la suite d'un syndrome coronarien aigu ou d'un infarctus du myocarde."
35255,6924,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35256,6924,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35257,6925,"Ce médicament est un fluidifiant du sang qui appartient à la famille des antiagrégants plaquettaires. Associé à l'aspirine, il permet de diminuer le risque de récidive d'infarctus du myocarde, d'accident vasculaire cérébral ou d'autres accidents cardiovasculaires, chez des patients ayant eu une crise cardiaque ou souffrant d'angine de poitrine grave."
35258,6925,"Il est utilisé, en association avec l'aspirine, dans la prévention des complications cardiovasculaires de l'athérosclérose à la suite d'un syndrome coronarien aigu ou d'un infarctus du myocarde."
35259,6925,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35260,6925,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35261,6926,"Ce médicament est un fluidifiant du sang qui appartient à la famille des antiagrégants plaquettaires. Associé à l'aspirine, il permet de diminuer le risque de récidive d'infarctus du myocarde, d'accident vasculaire cérébral ou d'autres accidents cardiovasculaires, chez des patients ayant eu une crise cardiaque ou souffrant d'angine de poitrine grave."
35262,6926,"Il est utilisé, en association avec l'aspirine, dans la prévention des complications cardiovasculaires de l'athérosclérose à la suite d'un syndrome coronarien aigu ou d'un infarctus du myocarde."
35263,6926,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35264,6926,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35265,6927,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35266,6927,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35267,6928,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35268,6928,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35269,6929,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35270,6929,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35271,6930,"Ce médicament est un fluidifiant du sang qui appartient à la famille des antiagrégants plaquettaires. Associé à l'aspirine, il permet de diminuer le risque de récidive d'infarctus du myocarde, d'accident vasculaire cérébral ou d'autres accidents cardiovasculaires, chez des patients ayant eu une crise cardiaque ou souffrant d'angine de poitrine grave."
35272,6930,"Il est utilisé, en association avec l'aspirine, dans la prévention des complications cardiovasculaires de l'athérosclérose à la suite d'un syndrome coronarien aigu ou d'un infarctus du myocarde."
35273,6930,"Athérothrombose en cas d'antécédent d'IDM chez le sujet à haut risque, trt prév assoc à l'aspirine"
35274,6930,"Athérothrombose en cas de syndrome coronaire aigu, trt préventif associé à l'aspirine (de l')"
35275,6931,"Cholangiocarcinome localement avancé ou métastatique avec mutation IDH1 R132, trt de 2e int"
35276,6931,"Gliome de bas grade IDH1 muté inopérable ou en progression, trt de 2e intention (CPC)"
35277,6931,"Leucémie aiguë myéloblastique avec mutation IDH1 R132 réfractaire ou en rechute, trt de 2e int (CPC)"
35278,6931,Leucémie aiguë myéloïde (LAM) chez le patient avec mutation IDH1 R132 non éligible à un autre trt
35279,6932,"Ce médicament contient une substance qui possède une double action : un effet progestatif, protecteur sur l'utérus, et un effet estrogénique, traitant les symptômes de la ménopause (bouffées de chaleur, sécheresse vaginale...). Il possède également une légère action androgénique. Les données concernant d'utilisation de ce médicament chez la femme de plus de 65 ans sont limitées."
35280,6932,Il est utilisé pour soulager les troubles de la ménopause chez les femmes ménopausée depuis plus de 1 an.
35281,6932,Carence estrogénique de la ménopause
35282,6933,"Ce médicament contient une substance qui possède une double action : un effet progestatif, protecteur sur l'utérus, et un effet estrogénique, traitant les symptômes de la ménopause (bouffées de chaleur, sécheresse vaginale...). Il possède également une légère action androgénique. Les données concernant d'utilisation de ce médicament chez la femme de plus de 65 ans sont limitées."
35283,6933,Il est utilisé pour soulager les troubles de la ménopause chez les femmes ménopausée depuis plus de 1 an.
35284,6933,Carence estrogénique de la ménopause
35285,6934,Amibiase hépatique sévère
35286,6934,Amibiase intestinale sévère
35287,6934,"Infection à germe anaérobie en chirurgie, traitement préventif (de l')"
35288,6934,Infection médicochirurgicale à germe anaérobie
35289,6934,Amibiase
35290,6934,Giardiase
35291,6934,"Infection à germe anaérobie sensible, traitement de relais de la voie injectable (de l')"
35292,6934,"Infection à germe anaérobie sensible, traitement préventif de relais de la voie injectable (de l')"
35293,6934,Trichomonase urogénitale
35294,6935,Ce médicament est un neuroleptique qui appartient à la famille des benzamides.
35295,6935,Il est utilisé chez l'adulte dans le traitement
35296,6935,"des états d'agitation et d'agressivité,"
35297,6935,des mouvements involontaires et incontrôlés (chorée) dans la maladie de Huntington.
35298,6935,Il est également utilisé chez l'adulte et l'enfant de plus de 3 ans dans le traitement des tics dans les formes graves du syndrome de Gilles de la Tourette
35299,6935,Agitation psychotique chez l'adulte
35300,6935,Agressivité psychotique chez l'adulte
35301,6935,Chorée sévère dans la maladie de Huntington chez l'adulte
35302,6935,"Syndrome de Gilles de la Tourette chez le sujet > 6 ans, traitement de 2e intention (du)"
35303,6936,Ce médicament est un neuroleptique qui appartient à la famille des benzamides.
35304,6936,Il est utilisé chez l'adulte dans le traitement
35305,6936,"des états d'agitation et d'agressivité,"
35306,6936,des mouvements involontaires et incontrôlés (chorée) dans la maladie de Huntington.
35307,6936,Il est également utilisé chez l'adulte et l'enfant de plus de 3 ans dans le traitement des tics dans les formes graves du syndrome de Gilles de la Tourette
35308,6936,Agitation psychotique chez l'adulte
35309,6936,Agressivité psychotique chez l'adulte
35310,6936,Chorée sévère dans la maladie de Huntington chez l'adulte
35311,6936,"Syndrome de Gilles de la Tourette chez le sujet > 6 ans, traitement de 2e intention (du)"
35312,6937,Ce médicament est un antidépresseur.
35313,6937,Il est utilisé dans le traitement des états dépressifs.
35314,6937,Episode dépressif majeur
35315,6938,Ce médicament est un antidépresseur.
35316,6938,Il est utilisé dans le traitement des états dépressifs.
35317,6938,Episode dépressif majeur
35318,6939,Ce médicament appartient à la famille des antithyroïdiens. Il bloque la synthèse des hormones thyroïdiennes.
35319,6939,"dans le traitement des hyperthyroïdies,"
35320,6939,"pour la préparation à l'ablation de la thyroïde ou à sa neutralisation par l'iode radioactif,"
35321,6939,en prévention en cas de prise d'un médicament contenant de l'iode chez les personnes ayant un antécédent d'hyperthyroïdie provoquée par un médicament iodé.
35322,6939,Hyperthyroïdie
35323,6940,Ce médicament est un neuroleptique qui appartient à la famille des benzamides.
35324,6940,"des états d'agitation et d'agressivité,"
35325,6940,des mouvements involontaires et incontrôlés (chorée) dans la maladie de Huntington.
35326,6940,Il est également utilisé chez l'adulte et l'enfant de plus de 3 ans dans le traitement des tics dans les formes graves du syndrome de Gilles de la Tourette
35327,6940,Agitation psychotique
35328,6940,Agressivité psychotique
35329,6940,Agitation psychotique chez l'adulte
35330,6940,Agressivité psychotique chez l'adulte
35331,6940,Chorée sévère dans la maladie de Huntington chez l'adulte
35332,6940,"Syndrome de Gilles de la Tourette chez le sujet > 17 kg, traitement de 2e intention (du)"
35333,6940,"Syndrome de Gilles de la Tourette chez le sujet > 6 ans, traitement de 2e intention (du)"
35334,6941,Scintigraphie à l'iode 131
35335,6941,"Stimulation préthérap en vue de l'ablation de reliquats après thyroïdectomie, tt assoc à l'iode"
35336,6942,Aplasie médullaire
35337,6942,"Réaction du greffon contre l'hôte, traitement curatif (de la)"
35338,6942,"Réaction du greffon contre l'hôte, traitement préventif (de la)"
35339,6942,Rejet de greffe d'organe
35340,6942,"Rejet de greffe d'organe, traitement préventif (du)"
35341,6943,Ce collutoire contient un anti-inflammatoire à action locale et un antiseptique.
35342,6943,Il est utilisé dans le traitement d'appoint des affections de la gorge (maux de gorge peu intenses et sans fièvre...).
35343,6945,Ce médicament contient une hormone qui appartient à la famille des hormones thyroïdiennes.
35344,6945,"Il est principalement utilisé comme traitement substitutif pour remplacer la thyroxine naturelle lorsque celle-ci n'est plus sécrétée en quantité suffisante par la thyroïde. Cette insuffisance de sécrétion, ou hypothyroïdie, peut être due à la thyroïde elle-même ou à l'insuffisance d'une autre glande qui commande la sécrétion thyroïdienne (maladie ou ablation de l'hypophyse). Il est également utilisé lorsque l'on veut freiner l'action excitatrice de l'hypophyse sur la thyroïde, notamment dans certains goitres."
35345,6945,Goitre par carence iodée
35346,6945,"Goitre par carence iodée, traitement préventif des récidives (du)"
35347,6945,Hormonothérapie freinatrice en cas de cancer thyroïdien
35348,6945,Hypothyroïdie
35349,6945,"Traitement antithyroïdien d'une hyperthyroïdie, traitement associé (du)"
35350,6945,Test de suppression thyroïdienne
35351,6946,Conditionnement des allo et autogreffes de GCSH dans la maladie hématologique
35352,6946,"Tumeur solide avec support d'une greffe de cellules souches hématopoïétiques, traitement (de la)"
35353,6947,Anesthésie générale
35354,6947,Induction de l'anesthésie générale
35355,6948,Cancer de l'ovaire
35356,6948,Cancer de la vessie
35357,6948,Cancer du sein
35358,6949,Conditionnement des allo et autogreffes de GCSH dans la maladie hématologique
35359,6949,"Tumeur solide avec support d'une greffe de cellules souches hématopoïétiques, traitement (de la)"
35360,6950,Ce médicament est un myorelaxant (relaxant musculaire). Il contient un dérivé de la colchicine
35361,6950,Il est utilisé dans le traitement d'appoint des contractures musculaires douloureuses associées aux lombalgies aiguës.
35362,6950,"Contracture en pathologie rachidienne, traitement adjuvant (de la)"
35363,6951,Ce médicament est un myorelaxant (relaxant musculaire). Il contient un dérivé de la colchicine
35364,6951,Il est utilisé dans le traitement d'appoint des contractures musculaires douloureuses associées aux lombalgies aiguës.
35365,6951,"Contracture en pathologie rachidienne, traitement adjuvant (de la)"
35366,6953,Anesthésie générale de courte durée
35367,6953,Induction de l'anesthésie générale
35368,6954,Ce médicament est un myorelaxant (relaxant musculaire). Il contient un dérivé de la colchicine
35369,6954,Il est utilisé dans le traitement d'appoint des contractures musculaires douloureuses associées aux lombalgies aiguës.
35370,6954,"Contracture en pathologie rachidienne, traitement adjuvant (de la)"
35371,6955,Ce médicament est un myorelaxant (relaxant musculaire). Il contient un dérivé de la colchicine
35372,6955,Il est utilisé dans le traitement d'appoint des contractures musculaires douloureuses associées aux lombalgies aiguës.
35373,6955,"Contracture en pathologie rachidienne, traitement adjuvant (de la)"
35374,6956,Ce médicament est un myorelaxant (relaxant musculaire). Il contient un dérivé de la colchicine
35375,6956,Il est utilisé dans le traitement d'appoint des contractures musculaires douloureuses associées aux lombalgies aiguës.
35376,6956,"Contracture en pathologie rachidienne, traitement adjuvant (de la)"
35377,6957,Ce médicament est un myorelaxant (relaxant musculaire). Il contient un dérivé de la colchicine
35378,6957,Il est utilisé dans le traitement d'appoint des contractures musculaires douloureuses associées aux lombalgies aiguës.
35379,6957,"Contracture en pathologie rachidienne, traitement adjuvant (de la)"
35380,6958,Ce médicament est un myorelaxant (relaxant musculaire). Il contient un dérivé de la colchicine
35381,6958,Il est utilisé dans le traitement d'appoint des contractures musculaires douloureuses associées aux lombalgies aiguës.
35382,6958,"Contracture en pathologie rachidienne, traitement adjuvant (de la)"
35383,6959,Ce médicament est un myorelaxant (relaxant musculaire). Il contient un dérivé de la colchicine
35384,6959,Il est utilisé dans le traitement d'appoint des contractures musculaires douloureuses associées aux lombalgies aiguës.
35385,6959,"Contracture en pathologie rachidienne, traitement adjuvant (de la)"
35386,6961,"Ce médicament est un antihistaminique de la famille chimique des phénothiazines. Il possède plusieurs propriétés : antiallergique, antitussive, sédative (hypnotique) et atropinique."
35387,6961,"de l'insomnie occasionnelle chez l'adulte,"
35388,6961,de certains troubles du sommeil (insomnies d'endormissement) chez l'enfant après échec de la prise en charge psychologique.
35389,6961,"Insomnie d'endormissement chez l'enfant > 20 kg, traitement de 2e intention (de l')"
35390,6961,Insomnie occasionnelle
35391,6961,Insomnie transitoire
35392,6962,Cancer thyroïdien
35393,6962,Hyperthyroïdie
35394,6963,Aphtose sévère réfractaire (CPC)
35395,6963,Erythème noueux lépreux (CPC)
35396,6963,Erythème polymorphe majeur récidivant et récurrent subintrant (CPC)
35397,6963,Infiltration lymphocytaire cutanée de Jessner et Kanof (CPC)
35398,6963,Lupus érythémateux cutané réfractaire (CPC)
35399,6963,"Maladie de Behçet, manifestations cutanéo-muqueuses (de la) (CPC)"
35400,6963,"Maladie de Crohn sévère chez l'enfant > 6 ans, traitement de 2e intention (de la) (CPC)"
35401,6963,Myélome multiple
35402,6964,"Perméabilité des cathéters veineux en cas d'obstruction par un thrombus, restauration (de la)"
35403,6964,Thrombolyse dans l'embolie pulmonaire
35404,6964,Thrombolyse en cas d'artériopathie périphérique oblitérante aiguë avec menace d'ischémie
35405,6964,Thrombolyse en cas de thrombose veineuse proximale
35406,6965,Aphtose sévère réfractaire (CPC)
35407,6965,Erythème noueux lépreux (CPC)
35408,6965,Erythème polymorphe majeur récidivant et récurrent subintrant (CPC)
35409,6965,Infiltration lymphocytaire cutanée de Jessner et Kanof (CPC)
35410,6965,Lupus érythémateux cutané réfractaire (CPC)
35411,6965,"Maladie de Behçet, manifestations cutanéo-muqueuses (de la) (CPC)"
35412,6965,"Maladie de Crohn sévère chez l'enfant > 6 ans, traitement de 2e intention (de la) (CPC)"
35413,6965,Myélome multiple
35414,6966,Mobilisation des cellules souches
35415,6966,Neutropénie au cours d'une chimiothérapie cytotoxique
35416,6966,Neutropénie au cours d'une thérapie myélosuppressive suivie de greffe de moelle
35417,6966,Neutropénie congénitale sévère
35418,6966,Neutropénie sévère chez le patient infecté par le VIH
35419,6966,"Neutropénie sévère, cyclique ou idiopathique"
35420,6967,"Ce médicament contient un anticorps monoclonal. Il est conçu pour se fixer à une protéine, appelée lymphopoiétine stromale thymique, qui joue un rôle dans le mécanisme qui provoque l'inflammation dans les voies respiratoires. En bloquant cette protéine, il diminue l'inflammation et les symptômes de l'asthme. Il eprmet ainsi de réduire le nombre de poussées d'asthme."
35421,6967,"Il est utilisé dans le traitement de l'asthme sévère chez les adultes et les adolescents de plus de 12 ans, en complément du traitement de fond habituel, lorsque celui-ci ne permet pas de contrôler la maladie."
35422,6967,"Asthme persistant sévère chez le sujet >= 12 ans, traitement de fond associé (de l')"
35423,6967,"Polypose nasosinusienne sévère chez l'adulte, traitement associé de 2e intention (de l')"
35424,6968,Ce dispositif transdermique contient une hormone naturelle de la famille des estrogènes. Elle traverse la peau et passe progressivement dans le sang.
35425,6968,"Il est utilisé pour soulager les symptômes dus au déficit en estrogènes lors de la ménopause (bouffées de chaleur, sécheresse vaginale...)."
35426,6968,Carence estrogénique de la ménopause
35427,6969,Ce dispositif transdermique contient une hormone naturelle de la famille des estrogènes. Elle traverse la peau et passe progressivement dans le sang.
35428,6969,"Il est utilisé pour soulager les symptômes dus au déficit en estrogènes lors de la ménopause (bouffées de chaleur, sécheresse vaginale...)."
35429,6969,Carence estrogénique de la ménopause
35430,6970,"Ce vaccin est composé d'anatoxines (diphtérie et tétanos), de virus tués (polio) et d'antigènes immunisants (coqueluche). Ce vaccin ne contenant pas de bacille coquelucheux est dit « acellulaire ». Il ne contient par ailleurs aucun germe vivant."
35431,6970,"Il est utilisé dans la prévention de la diphtérie, du tétanos, de la coqueluche et de la poliomyélite."
35432,6970,"Tétanos, la diphtérie, la poliomyélite et la coqueluche, vaccin (contre le)"
35433,6971,Déficit androgénique
35434,6972,Anesthésie locale de surface en ophtalmologie
35435,6973,"Maladie de Huntington, mouvements anormaux (de la)"
35436,6974,Ce médicament est un antibiotique qui appartient à la famille des cyclines.
35437,6974,Il est utilisé dans le traitement de l'acné.
35438,6974,"Les gélules à 150 mg sont également utilisées dans le traitement de diverses maladies infectieuses, notamment respiratoires, oculaires, urinaires ou génitales."
35439,6974,Acné à prédominance inflammatoire
35440,6974,Bronchite à Haemophilus influenzae
35441,6974,Brucellose
35442,6974,Choléra
35443,6974,Fièvre Q
35444,6974,Infection gonococcique
35445,6974,Infection oculaire à chlamydiae
35446,6974,Infection ORL à Haemophilus influenzae
35447,6974,Infection respiratoire à Haemophilus influenzae
35448,6974,Infection urogénitale à chlamydiae ou mycoplasme
35449,6974,Leptospirose
35450,6974,Maladie de Lyme
35451,6974,Pasteurellose
